update,step,LF_HAA,LF_HFE,LF_KFE,RF_HAA,RF_HFE,RF_KFE,LH_HAA,LH_HFE,LH_KFE,RH_HAA,RH_HFE,RH_KFE,pos_0,pos_1,pos_2,rot_0,rot_1,rot_2,LF_HAA_angVel,LF_HFE_angVel,LF_KFE_angVel,RF_HAA_angVel,RF_HFE_angVel,RF_KFE_angVel,LH_HAA_angVel,LH_HFE_angVel,LH_KFE_angVel,RH_HAA_angVel,RH_HFE_angVel,RH_KFE_angVel,LF_HAA_force,LF_HFE_force,LF_KFE_force,RF_HAA_force,RF_HFE_force,RF_KFE_force,LH_HAA_force,LH_HFE_force,LH_KFE_force,RH_HAA_force,RH_HFE_force,RH_KFE_force,reward_Torque,reward_ForwardVel,reward_footClearance,reward_BodyHeight,reward_yVel,reward_zVel,reward_angVelocity
0,10,-0.230871528,0.887034476,-0.794710338,-0.156932473,0.480477422,-0.784683466,-0.047019906,-0.290850312,0.767661095,-0.33552742,-0.090557627,0.465311229,0.026798233,0.005437958,0.496254802,0.069221593,-0.033615768,-0.002536424,-0.191734269,0.344111502,0.65389061,-0.80716908,-1.79562664,14.99963665,-0.324488431,1.280563831,-0.902366519,-0.360004634,1.056043744,-0.759588361,3.390623331,-10.53157043,11.77561283,5.900326729,-3.375456095,3.494000673,8.754247665,8.516117096,-12.62224579,-0.562775552,5.95379734,-8.207425117,-0.029243976,0.570325315,0.007653038,-0.001123558,-0.008070583,-0.008104558,-0.028218526
0,11,-0.231339172,0.890207589,-0.786681294,-0.159628808,0.4797346,-0.730190754,-0.048154298,-0.2777569,0.759329557,-0.336995244,-0.078262553,0.456663489,0.030827418,0.005120212,0.496273607,0.070549063,-0.03405197,-0.002952252,0.076414235,0.297293335,0.918594301,0.076717369,0.991055846,-0.194780171,0.058809094,1.329390049,-0.772441983,0.027708517,1.36991787,-0.959168613,3.274073362,-11.95728874,9.963151932,-0.349504352,-5.951299667,3.394916773,9.658413887,0.674539566,-7.7183671,1.639591217,3.935475111,-6.644529343,-0.020626618,0.582724571,0.006147923,-0.001117917,-0.010286272,-0.001252354,-0.001121345
0,12,-0.229717001,0.89400357,-0.778654754,-0.157893345,0.48947075,-0.731822908,-0.046686709,-0.264683068,0.752122045,-0.335723042,-0.063605353,0.445260584,0.035059061,0.004806655,0.496394217,0.069556594,-0.034799807,-0.00307346,0.247036025,0.462620139,0.686946332,0.26916644,0.956702411,-0.130670905,0.234493777,1.282326341,-0.6617558,0.225635201,1.557634234,-1.312031865,-1.140285015,-4.740932941,5.542485237,-1.360721231,-3.588891268,5.971250057,2.836269855,1.97428906,-3.267041922,3.615613461,2.664797544,-10.61220264,-0.010411673,0.588986158,0.006164771,-0.001081735,-0.007527246,-0.001633492,-0.003353156
0,13,-0.22710681,0.898906827,-0.772035837,-0.155057788,0.499150813,-0.733041644,-0.044080228,-0.251822948,0.745622933,-0.333203763,-0.047601681,0.431652606,0.039450128,0.004563145,0.496438563,0.067312337,-0.035400424,-0.003178783,0.273013622,0.51780659,0.63852793,0.295719326,0.980164886,-0.112527773,0.285383195,1.286938787,-0.631118476,0.275770754,1.637958407,-1.397560835,-0.965588033,-6.434178829,7.526647091,-1.577660203,-3.798876524,4.771657944,3.029923916,1.742704868,-6.046905994,5.196252346,0.529904425,-7.155241966,-0.010637299,0.592986941,0.006182657,-0.001068429,-0.006359246,-0.004131617,-0.000790834
0,14,-0.224693567,0.903883696,-0.765114665,-0.152454123,0.509135485,-0.734145701,-0.041502941,-0.238624424,0.73898381,-0.330771387,-0.031020926,0.417665452,0.043969806,0.004354365,0.496439368,0.065141104,-0.036067784,-0.003173946,0.208147705,0.477519691,0.746934354,0.223409683,1.017584443,-0.107680634,0.229165509,1.349608898,-0.689116657,0.208814144,1.672463775,-1.386731148,-0.490639508,-7.998698711,8.710834503,-0.901794434,-5.159803391,4.206888199,2.065930605,2.067986727,-7.97415638,5.629374504,-1.452847123,-5.94481039,-0.013060258,0.595635712,0.006201911,-0.001068186,-0.005606885,-0.004860508,-0.003291415
0,15,-0.223083645,0.908298135,-0.75689882,-0.150731519,0.519525826,-0.735337198,-0.039711855,-0.224684909,0.731527388,-0.329237938,-0.014171868,0.403834313,0.048597798,0.004167788,0.496434659,0.063759528,-0.036867239,-0.003117302,0.113560289,0.406091034,0.896175206,0.120815061,1.061038733,-0.129582688,0.129501641,1.434397459,-0.793409228,0.097409368,1.691578865,-1.366306305,-0.057721622,-8.897547722,8.903512001,-0.390851021,-6.057426453,3.651433229,1.207334876,1.696184874,-8.84277153,5.894375324,-2.704889297,-5.836989403,-0.014691208,0.597442448,0.006222483,-0.001069602,-0.005065199,-0.005019828,-0.003315133
0,16,-0.222308144,0.912047684,-0.747347414,-0.149910599,0.530295074,-0.73676008,-0.038815781,-0.209924906,0.722972274,-0.328692287,0.00294305,0.389946878,0.053320322,0.003994676,0.496436477,0.063240193,-0.0377414,-0.003059711,0.042332783,0.34535405,1.012824893,0.044176728,1.09313333,-0.153509453,0.051436741,1.512987614,-0.907561898,0.012541045,1.725700259,-1.398036957,0.325788319,-9.232056618,8.540477753,-0.192830995,-6.935973167,3.445203543,0.947556973,0.752179444,-9.259986877,6.129342079,-3.391429424,-6.265902519,-0.01575337,0.598635912,0.00624415,-0.00106906,-0.004801413,-0.004990837,-0.002568737
0,17,-0.222060189,0.915294707,-0.736868501,-0.149659529,0.54129523,-0.738344073,-0.038486782,-0.194472849,0.713336766,-0.32875675,0.020492448,0.375486374,0.058121908,0.00382507,0.496447027,0.063273557,-0.038606826,-0.003004958,0.008597377,0.306181848,1.080868959,0.007401622,1.107149482,-0.161576569,0.016809186,1.572238922,-1.008319974,-0.023924787,1.778255105,-1.48034811,0.622044146,-9.362156868,7.889559269,-0.22981669,-7.957280159,3.570215702,0.920563638,-0.241554976,-9.499554634,6.370491982,-4.07836628,-6.631288528,-0.016749486,0.59931612,0.006266522,-0.001065888,-0.004847508,-0.004953054,-0.002531261
0,18,-0.222043395,0.918212056,-0.725834966,-0.149662167,0.552375317,-0.739936888,-0.038383532,-0.178509519,0.702800095,-0.329057157,0.038594119,0.360119313,0.062983535,0.00365216,0.496462405,0.063549638,-0.039424207,-0.002939471,-0.003723917,0.279772282,1.123288989,-0.006394044,1.10919261,-0.155331448,0.006574811,1.614787698,-1.086802483,-0.034423433,1.835635185,-1.578194499,0.845685422,-9.374619484,7.212321281,-0.349440724,-8.938509941,3.831070423,0.704663515,-0.713340878,-9.486851692,6.430947781,-4.89153862,-6.740306377,-0.017481366,0.599660993,0.006289315,-0.001061275,-0.005007345,-0.005085531,-0.002859849
0,19,-0.222120464,0.920891106,-0.714436948,-0.149770826,0.563456535,-0.741456568,-0.038347539,-0.162170351,0.691542566,-0.329427183,0.057257406,0.343774289,0.067887306,0.003474335,0.496474773,0.063921899,-0.040191926,-0.00285728,-0.010156617,0.25875169,1.15346396,-0.013787988,1.107481003,-0.147059336,0.003462916,1.647013187,-1.151620269,-0.037811875,1.889898181,-1.674513578,0.982121825,-9.24149704,6.522156715,-0.447687209,-9.80304718,4.132443905,0.379068136,-0.825872898,-9.566744804,6.353826523,-5.775636673,-6.679924488,-0.018119378,0.599824429,0.006312434,-0.001057564,-0.005184737,-0.005454911,-0.003338722
0,20,-0.222249582,0.923356295,-0.702739656,-0.149940953,0.574502528,-0.7428689,-0.038327087,-0.14552775,0.679660082,-0.329816461,0.076463632,0.326461047,0.072819546,0.00329064,0.496479183,0.064346284,-0.040917538,-0.002754319,-0.014169661,0.237169743,1.182920098,-0.018738281,1.102289438,-0.134046063,0.003502216,1.675105572,-1.21098423,-0.038322691,1.943476081,-1.770285368,1.136770248,-9.107831001,6.007645607,-0.443506956,-10.55194569,4.446119785,0.097962976,-0.855766714,-9.795977592,6.25674057,-6.531088829,-6.561897278,-0.018928336,0.599903941,0.006335834,-0.001056241,-0.0054277,-0.005835993,-0.003974672
0,21,-0.222423434,0.925587952,-0.690706849,-0.150164589,0.58548069,-0.744111598,-0.038315631,-0.12862131,0.667237997,-0.330226898,0.096187502,0.308239967,0.077769406,0.003100746,0.496473998,0.064817935,-0.041627225,-0.002630265,-0.019143213,0.212217227,1.220303774,-0.024528231,1.094061136,-0.113357916,0.001700451,1.699399233,-1.258748412,-0.0420761,1.992585301,-1.854420543,1.310302496,-8.90232563,5.566358566,-0.43074289,-11.18372154,4.844480991,-0.198173866,-0.911198378,-9.92816925,5.985579967,-7.235939503,-6.410851479,-0.019576237,0.599935591,0.006359525,-0.001057804,-0.005639344,-0.006268998,-0.004525973
0,22,-0.222660542,0.927555025,-0.678267896,-0.150459573,0.596373439,-0.745135307,-0.038340416,-0.111480013,0.654368997,-0.330698699,0.11638961,0.289212376,0.082728058,0.002906126,0.496456593,0.065357074,-0.042354181,-0.00248905,-0.026821468,0.184462383,1.263805628,-0.033016838,1.085359216,-0.090522751,-0.003672205,1.721674323,-1.299596906,-0.050588537,2.038242817,-1.929887652,1.486797571,-8.561116219,5.120161057,-0.386813015,-11.69955635,5.254676342,-0.474966317,-0.935471237,-10.14237785,5.623069763,-7.846600056,-6.255474091,-0.02010591,0.599945962,0.006383583,-0.001063023,-0.005812443,-0.006787873,-0.004964368
0,23,-0.222964868,0.929264665,-0.665468097,-0.150829658,0.607188284,-0.745997131,-0.038406935,-0.094108723,0.641013145,-0.331233561,0.137100741,0.269279331,0.087691143,0.002706092,0.496425241,0.065969005,-0.043081559,-0.002332767,-0.032655954,0.160932928,1.292193651,-0.039633565,1.078662872,-0.081173591,-0.006626825,1.744987011,-1.355265498,-0.05475032,2.093519449,-2.033723354,1.703243256,-8.060482025,4.489505768,-0.306372404,-12.2881937,5.607999802,-0.523418605,-0.838326335,-10.70415974,5.126191616,-8.584015846,-6.331075191,-0.02104691,0.599951506,0.006407929,-0.00107243,-0.006079609,-0.007317258,-0.005354227
0,24,-0.223294884,0.930766642,-0.652451634,-0.151230946,0.6179353,-0.74679637,-0.038468957,-0.07650353,0.627059579,-0.33176735,0.158431172,0.248150542,0.092657611,0.002496493,0.496379107,0.066616066,-0.043760348,-0.002162721,-0.032149378,0.143052831,1.307047009,-0.039475299,1.071995974,-0.078197598,-0.002874109,1.768021226,-1.418137789,-0.050589424,2.161006451,-2.166749239,1.93154788,-7.446449757,4.043300152,-0.214227349,-12.90015602,5.904500484,-0.302900672,-0.726356566,-11.13441181,4.494893074,-9.287405014,-6.438036442,-0.021974182,0.599955916,0.006432358,-0.001086269,-0.006509748,-0.007858452,-0.005666673
0,25,-0.223622188,0.932094872,-0.6393103,-0.151635811,0.628623545,-0.747587323,-0.038484912,-0.058666039,0.612445712,-0.332244188,0.180391699,0.225719586,0.097625859,0.002273243,0.496316612,0.067273363,-0.044364695,-0.001972751,-0.029228942,0.127418041,1.313609004,-0.03688363,1.064768553,-0.079683706,0.00379864,1.791963339,-1.490361452,-0.039458133,2.198219776,-2.275640965,2.041562319,-6.805929661,3.581266403,-0.187851936,-13.4062109,6.353187084,-0.080508061,-0.613743603,-11.59119415,3.844509363,-9.915095329,-6.293941498,-0.022835236,0.599954963,0.006456723,-0.001105021,-0.006995406,-0.008335622,-0.00600665
0,26,-0.223899946,0.933265865,-0.626104951,-0.151992127,0.639217675,-0.74836576,-0.038418908,-0.040580139,0.597087026,-0.33258003,0.202450529,0.202476799,0.102593765,0.00203641,0.496242762,0.067895383,-0.044868678,-0.001772264,-0.019728689,0.112744443,1.316717505,-0.026767842,1.051325917,-0.075792491,0.014634959,1.818239331,-1.569881201,-0.018488605,2.164322138,-2.313418865,2.046739817,-6.117591858,3.160583496,-0.070522927,-13.7688446,6.989249229,0.128180459,-0.425325692,-11.92680073,3.112606049,-10.37782574,-6.010794163,-0.023440085,0.599951863,0.006480728,-0.001127171,-0.007409193,-0.008553877,-0.005825731
0,27,-0.224056616,0.93428576,-0.612864256,-0.152215675,0.649638236,-0.749060988,-0.038235903,-0.022217829,0.580905676,-0.332683623,0.223597735,0.179486424,0.107559517,0.001790513,0.496167898,0.068408228,-0.045252007,-0.001587603,-0.004718799,0.097518072,1.320092082,-0.010013954,1.029969573,-0.063030049,0.027506169,1.847166896,-1.654868484,0.009160474,2.017197609,-2.222210884,1.908223987,-5.48120451,2.733902693,0.038455497,-13.93580246,7.734232426,0.348027468,-0.25289765,-12.14462948,2.347536564,-10.63224506,-5.497711658,-0.023665722,0.599944949,0.006504047,-0.001149626,-0.007609189,-0.008472213,-0.004959709
0,28,-0.224038884,0.935129523,-0.599564016,-0.152242705,0.659785926,-0.749557853,-0.037917763,-0.00355277,0.563838124,-0.332473367,0.242370263,0.158519715,0.112517469,0.001542224,0.496104896,0.068752646,-0.045508448,-0.00144183,0.015273821,0.077818364,1.328228951,0.012637221,0.996796548,-0.036048722,0.041981161,1.878823638,-1.747160435,0.045181938,1.694567084,-1.911454678,1.714252114,-5.138323784,2.115171909,0.199213088,-13.9724617,8.722202301,0.556266069,-0.12516959,-12.45016384,1.542157054,-10.77191067,-4.589222908,-0.023998644,0.599916637,0.006526506,-0.00116853,-0.007555667,-0.007902117,-0.003501227
0,29,-0.223800614,0.935777485,-0.5862028,-0.152015194,0.669562519,-0.749769509,-0.037461285,0.01541865,0.545848548,-0.331835479,0.256679237,0.142329916,0.117455944,0.001298368,0.496064484,0.068876795,-0.045631699,-0.001363187,0.039076261,0.058544379,1.332360148,0.040465508,0.956122935,-0.005724302,0.055364974,1.908586264,-1.839165688,0.092642084,1.135686278,-1.280426264,1.557132244,-5.07963419,1.198271394,0.435554594,-13.6724968,9.712798119,0.659093976,0.087274998,-12.58170033,0.650152445,-10.63777733,-3.233839273,-0.023756498,0.599832058,0.006548278,-0.001180655,-0.007276542,-0.007147969,-0.001068205
0,30,-0.223359823,0.936182737,-0.57272619,-0.15153636,0.678903878,-0.749682307,-0.036963854,0.034702163,0.526927173,-0.330667287,0.26377219,0.134797379,0.122359127,0.001068355,0.496053308,0.068796009,-0.045626845,-0.001401408,0.055055805,0.029319484,1.352028608,0.061928153,0.910511196,0.024318716,0.050477803,1.941490173,-1.933174372,0.147252843,0.271201283,-0.208222896,1.464385748,-5.344697475,0.030505452,0.799781024,-13.11663246,10.91237736,0.413552016,0.619166255,-12.61557102,-0.476621687,-10.1437006,-1.329008102,-0.023482878,0.599626601,0.006570426,-0.001184006,-0.006599992,-0.006154974,-0.003270828
0,31,-0.222811967,0.936271608,-0.558975756,-0.150893569,0.68779707,-0.74928081,-0.036587473,0.054267712,0.507227421,-0.329015642,0.260563672,0.146095559,0.127210483,0.000864121,0.496068001,0.068596415,-0.045549277,-0.001594345,0.059650555,-0.004618466,1.388106942,0.071969509,0.867650986,0.058410186,0.032313142,1.96555686,-1.994803309,0.18784298,-0.883682966,2.304534197,1.402369738,-5.722258091,-1.333527684,1.14878583,-11.93558693,12.28721714,0.21830827,1.146109581,-12.30592442,-1.677672029,-8.984382629,0.690592229,-0.022722019,0.59921658,0.006766806,-0.001179598,-0.005583809,-0.005589959,-0.007785027
0,32,-0.222303197,0.935893118,-0.544403851,-0.150238082,0.696259558,-0.748232365,-0.036474016,0.073965065,0.487525433,-0.327477247,0.245276108,0.190540582,0.132002965,0.000696566,0.496086657,0.068406731,-0.045643989,-0.001928678,0.046534255,-0.063913152,1.51722765,0.063147888,0.825808465,0.155234814,5.40E-05,1.968461156,-1.933871031,0.12523821,-2.082981586,6.086400509,1.703416705,-6.664732933,-1.569110513,1.695126295,-9.863492012,13.53128719,0.332700759,1.054787517,-10.91076374,-2.880150318,-7.543044567,1.387743115,-0.020817067,0.598663628,0.007513868,-0.001174004,-0.004310295,-0.005955614,-0.010834444
0,33,-0.22208102,0.934673429,-0.527969062,-0.149852529,0.704298139,-0.745916307,-0.036780015,0.093721852,0.46865648,-0.326905102,0.219018027,0.26838991,0.136747748,0.000572632,0.496098578,0.068459794,-0.046258733,-0.002322524,0.002899807,-0.172008827,1.75987184,0.01819239,0.783518434,0.31309554,-0.048871789,1.978081584,-1.829457164,-0.004926262,-3.030931473,8.717280388,2.376244307,-8.400609016,-0.935063899,1.499878407,-8.392261505,13.95538521,0.844779015,-0.588056445,-10.52701569,-3.309090376,-7.090659142,-0.053126279,-0.020705258,0.598227739,0.008938491,-0.001170431,-0.002899732,-0.006172394,-0.010212358
0,34,-0.22212252,0.932381332,-0.509102166,-0.149746805,0.711844623,-0.741849601,-0.037336145,0.11363066,0.450726271,-0.327385515,0.185354576,0.357799441,0.141475931,0.000477793,0.496119857,0.068740487,-0.04752158,-0.002672074,-0.00470698,-0.277019948,2.000862598,0.008779668,0.72676748,0.505348086,-0.048335429,1.999065161,-1.747743964,-0.086302146,-3.564443827,8.382059097,3.603844881,-9.921824455,-0.807547152,1.846113682,-8.610487938,13.27982426,1.464394331,-1.68494308,-10.76318455,-3.142310143,-7.348729134,-2.755968571,-0.022331508,0.598280132,0.010560253,-0.001164042,-0.002425929,-0.005732407,-0.007166552
0,35,-0.222075582,0.929354489,-0.488661408,-0.149566934,0.718909264,-0.736397207,-0.037683163,0.133883625,0.432791561,-0.328417629,0.147408918,0.432418257,0.14622353,0.000387364,0.496164054,0.068904594,-0.049111228,-0.002932726,0.021488696,-0.317490757,2.071793079,0.034127899,0.686665356,0.589765906,-0.006843452,2.046372652,-1.830017924,-0.114326291,-3.91590786,5.941975117,4.883827686,-10.43369102,-3.23953414,1.859471917,-9.965353966,12.65015316,0.850884199,-1.626143813,-12.48107052,-3.30435276,-7.831196308,-4.313153267,-0.026239827,0.598688185,0.011619466,-0.001150787,-0.002476397,-0.005292522,-0.004194512
0,36,-0.221680954,0.92619276,-0.468315542,-0.149045601,0.725653172,-0.730677009,-0.03752974,0.154749006,0.413171768,-0.329233319,0.104672737,0.488245666,0.151001438,0.000287637,0.496235609,0.068689093,-0.050447382,-0.003114582,0.064655811,-0.303218603,1.97904408,0.076450154,0.663117468,0.559306324,0.051439945,2.121158123,-2.082945347,-0.041386958,-4.533183098,4.742754936,5.921359062,-11.42464638,-7.061358929,1.795726776,-11.07313633,13.36667061,-0.937762558,0.029585484,-14.12152767,-3.415743589,-8.125042915,-2.836326599,-0.032239236,0.598977923,0.011937992,-0.001129318,-0.002834354,-0.004601976,-0.002347873
0,37,-0.220028013,0.924451411,-0.461157143,-0.14818278,0.73218143,-0.72522068,-0.036984671,0.176323324,0.391336143,-0.32954222,0.054241393,0.546274126,0.155796394,0.00018364,0.496325493,0.068112187,-0.051355451,-0.003284638,0.259704769,-0.0338802,-0.507481515,0.096874706,0.642832994,0.544239163,0.06610623,2.192905664,-2.274792671,-0.021820119,-5.432917118,6.292406559,6.402359962,-12.44029999,-10.01104355,1.945902109,-11.95126915,15.29900646,-3.416694403,1.756828904,-13.04143143,-4.628950119,-7.071745396,-0.180381656,-0.03731839,0.599101365,0.012151807,-0.001102354,-0.002540062,-0.004428227,-0.003742762
0,38,-0.21706973,0.924890876,-0.473703444,-0.147398755,0.738705575,-0.720004201,-0.036507629,0.198571771,0.367903143,-0.329562753,-0.004293362,0.619462311,0.160609365,9.60E-05,0.496394694,0.067564651,-0.052083097,-0.003457262,0.338445246,0.101930641,-1.916609764,0.060503565,0.660698295,0.514674246,0.038354453,2.256244659,-2.402676344,0.011147325,-6.135840416,7.659515858,5.471401215,-13.52391624,-9.130353928,2.043588877,-12.0886488,13.56748676,-4.46554327,2.222998857,-10.95078373,-3.712450743,-5.366071224,-0.345412612,-0.032723323,0.599282622,0.01271576,-0.001081592,-0.001861844,-0.006127893,-0.002789627
0,39,-0.213109747,0.926165462,-0.499574929,-0.146999285,0.745463014,-0.715074718,-0.036278825,0.221483514,0.343207628,-0.329241335,-0.067690305,0.69373548,0.165461659,3.93E-05,0.496402234,0.067283936,-0.052765213,-0.003561856,0.467549562,0.11411795,-3.102791548,0.020525591,0.687381446,0.489325196,0.015788745,2.325553656,-2.52691865,0.041871637,-6.415774345,6.571538925,5.479650497,-14.63357067,-8.779797554,1.775069475,-13.56444168,11.98529816,-5.247141361,2.782987595,-9.381868362,-3.085566044,-4.160001755,-2.397302389,-0.032316618,0.599629641,0.013249453,-0.001079332,-0.000867995,-0.008488895,-0.00036215
0,40,-0.206546485,0.926705718,-0.54168123,-0.146688938,0.752301335,-0.710220098,-0.036022414,0.245202214,0.316959977,-0.327949703,-0.133108914,0.747908056,0.170370623,1.01E-05,0.49636364,0.06699378,-0.053349823,-0.003610125,0.888675988,-0.092726104,-5.169064522,0.042010564,0.676252186,0.499502331,0.043192778,2.414894581,-2.708861351,0.206133321,-6.566424847,3.841873169,6.127739429,-15.40596771,-8.470434189,1.342512727,-16.01152229,11.55704308,-6.467462063,4.356089592,-8.563282967,-1.857297659,-4.906362057,-3.617389917,-0.036524743,0.599875867,0.013081909,-0.001090904,-0.000414427,-0.009362754,-0.000401915
