update,step,LF_HAA,LF_HFE,LF_KFE,RF_HAA,RF_HFE,RF_KFE,LH_HAA,LH_HFE,LH_KFE,RH_HAA,RH_HFE,RH_KFE,pos_0,pos_1,pos_2,rot_0,rot_1,rot_2,LF_HAA_angVel,LF_HFE_angVel,LF_KFE_angVel,RF_HAA_angVel,RF_HFE_angVel,RF_KFE_angVel,LH_HAA_angVel,LH_HFE_angVel,LH_KFE_angVel,RH_HAA_angVel,RH_HFE_angVel,RH_KFE_angVel,LF_HAA_force,LF_HFE_force,LF_KFE_force,RF_HAA_force,RF_HFE_force,RF_KFE_force,LH_HAA_force,LH_HFE_force,LH_KFE_force,RH_HAA_force,RH_HFE_force,RH_KFE_force,reward_Torque,reward_ForwardVel,reward_footClearance,reward_BodyHeight,reward_yVel,reward_zVel,reward_angVelocity
0,11,-0.074388646,-0.1788124,0.293121368,0.411440939,0.141312227,-1.805131555,-0.164344907,-1.261130452,1.58255291,0.144096136,-0.944665074,1.475648046,-0.039897073,-0.023513878,0.490073502,0.102935366,-0.214465991,-0.008681376,-2.050075054,-13.23502254,15,5.066176414,-14.98855877,-2.19908762,-1.709649801,2.057636499,8.388730049,-3.750427008,10.2029705,-5.726610661,11.93869972,-9.588294029,9.600393295,-11.3279562,-16.58646584,1.64825511,-8.346759796,56.38467789,13.25335407,7.4231143,30.20862579,-11.55051994,-0.210336626,0.012157304,0.087783478,-0.002977951,-0.089245141,-0.023851303,-0.009735493
0,12,-0.097634032,-0.312987059,0.44240433,0.455208689,-0.008641602,-1.82828331,-0.162916079,-1.20741415,1.711215377,0.142231241,-0.94925344,1.501660347,-0.044032596,-0.026268709,0.487773269,0.110599518,-0.22889103,-0.007919976,-2.566991329,-13.50283527,14.49322414,3.704236746,-14.99278831,-2.29676652,2.210108519,8.955775261,15,0.286199659,-1.933969975,3.550736427,8.381217957,1.421744347,-1.515230656,-19.30675888,-9.606165886,-1.195757508,-1.053568602,56.96479797,14.72030067,8.260046005,27.47350693,-20.43570137,-0.209777862,0.021175921,0.098752342,-0.003668023,-0.087820776,-0.034725685,-0.042099226
0,13,-0.115899868,-0.430731356,0.582294822,0.494124681,-0.158632591,-1.77466929,-0.116275989,-1.083210349,1.802100539,0.143127844,-0.967729867,1.536012053,-0.047168054,-0.029073823,0.485479504,0.119818501,-0.240654528,-0.007870477,-0.937044978,-9.700662613,12.04637527,4.155934811,-15,12.41903973,5.977012634,15,3.525101662,-0.130359679,-1.769473553,3.365052938,21.08245277,37.17210007,1.904856801,-5.30212307,-8.059307098,14.02183628,0.016849695,36.14182281,-8.297756195,-20.84134102,56.65525818,-1.348829389,-0.285624951,0.050346073,0.108388342,-0.004356151,-0.093560919,-0.036827985,-0.069331244
0,14,-0.118695296,-0.521695733,0.727115452,0.538467348,-0.308166325,-1.628118038,-0.078433834,-0.933210313,1.852148056,0.14174819,-0.983853936,1.568067074,-0.049020022,-0.031816185,0.483259767,0.12901634,-0.251474828,-0.010336634,0.385958374,-8.109970093,14.99811745,4.714965343,-14.95293713,14.99450874,1.726799488,15,6.09261179,-0.189901456,-1.447688699,3.062165737,15.02673054,22.47695923,6.27530241,-8.467225075,-10.2563076,8.944710732,-11.36820793,20.65228081,1.661491752,-8.495727539,80,-8.837071419,-0.32544297,0.103768066,0.115552947,-0.005022066,-0.084384911,-0.04416338,-0.103604831
0,15,-0.106590249,-0.576827586,0.753694117,0.588549614,-0.453730494,-1.478144884,-0.068050921,-0.783210576,1.930185676,0.1412099,-0.995734274,1.596746802,-0.049516354,-0.034293097,0.481203377,0.135864675,-0.261363775,-0.013874149,2.045272112,-2.885143042,-9.39034462,5.201072216,-14.00104046,14.99328709,0.444043785,15,8.942988396,0.08169511,-0.908628106,2.699741125,9.676974297,10.22537708,-17.5950222,-11.96052456,2.8400383,7.487710476,-0.000688453,2.260748148,2.510110378,-5.664556503,66.4752655,-21.73200226,-0.225988492,0.201732203,0.125934422,-0.00563899,-0.078705736,-0.04637422,-0.116403408
0,16,-0.085524254,-0.597240448,0.613859355,0.641031265,-0.591060638,-1.328175306,-0.069363132,-0.633223832,2.032157183,0.144127086,-1.001983643,1.620642424,-0.048818003,-0.036495131,0.479499906,0.138784453,-0.270225376,-0.017236762,2.076292753,-1.793796539,-15,5.184407234,-13.36240673,14.99414349,-0.536468208,14.99357796,10.73806477,0.556230783,-0.328729391,2.076215029,-1.676420808,2.8992908,-9.010298729,-12.26853657,2.899401426,8.77776432,-1.610607624,7.249783039,1.219201446,-1.681086779,62.4796257,-34.54337692,-0.219391555,0.296716183,0.140880629,-0.006150026,-0.066316687,-0.04489632,-0.062307142
0,17,-0.070599802,-0.616508842,0.463914365,0.682065308,-0.72170347,-1.178182602,-0.088497132,-0.48328191,2.135873556,0.148376107,-1.003357291,1.639173031,-0.047270507,-0.038033355,0.47821793,0.140109882,-0.277027845,-0.01853035,0.900177836,-2.024264812,-15,2.831075191,-12.59992123,15,-3.104841232,14.99159622,9.339529991,0.325279742,0.078809798,1.644375563,-1.659203053,-1.438790202,-9.330749512,-20.89875603,4.415549278,7.093774319,-12.52049732,1.992054939,-2.651605129,-3.995369673,51.20677567,-40.16749191,-0.200709954,0.380314708,0.157738894,-0.006534625,-0.036228862,-0.04060204,-0.00483055
0,18,-0.062018905,-0.639394104,0.313914359,0.694248557,-0.843062222,-1.028182626,-0.134386569,-0.333441794,2.188619614,0.149731249,-1.000549436,1.651874304,-0.04498706,-0.038616601,0.47753045,0.142591894,-0.281266034,-0.017886069,0.868883312,-2.5048244,-15,-0.629624963,-11.46364212,15,-5.913834095,14.94129467,1.02345705,-0.002275799,0.503501594,0.916291654,8.589184761,-6.254832745,-8.544970512,-23.41853905,5.878133774,4.157233715,-20.94090462,-6.659394264,-9.540110588,-5.477532387,43.18307877,-51.40904617,-0.235909238,0.463129073,0.173246756,-0.006740861,-0.005134881,-0.031923644,-0.030117348
0,19,-0.05166455,-0.666950881,0.163914368,0.672368169,-0.946085811,-0.896048307,-0.206845269,-0.187236562,2.134174109,0.14824526,-0.993694544,1.657140255,-0.041989151,-0.03832617,0.477445692,0.144728556,-0.282637566,-0.016996214,1.273851395,-2.972274542,-15,-3.979085445,-8.808748245,10.32006645,-8.438220978,14.18353939,-11.30724716,-0.211738035,0.888680398,0.151102945,6.283997536,-6.821694374,-4.516842842,-13.52364445,14.5786705,-6.198218346,-22.313097,-16.50134659,-12.33179474,-7.873174667,29.25708389,-57.19858932,-0.226086199,0.530178189,0.184685826,-0.006766295,-0.019930039,-0.025801102,-0.012235717
0,20,-0.033162702,-0.706926942,0.037706513,0.619900584,-1.007988453,-0.861694038,-0.296315819,-0.05656698,1.990519881,0.149263859,-0.982757628,1.653863907,-0.038438454,-0.037545864,0.477740467,0.141497746,-0.281473517,-0.01729608,2.465379238,-5.186136723,-9.304867744,-6.568480015,-3.475467682,-3.629528046,-9.342717171,11.73820972,-15,0.504753113,1.287262321,-0.810028911,4.627459049,-14.19441986,4.576239109,-0.950172186,30.05791664,-10.75257969,-13.41143703,-29.03934479,-8.588980675,-14.20347977,17.26913452,-60.31504822,-0.259944946,0.554756463,0.192893654,-0.00667786,-0.026939031,-0.02358612,-0.002240667
0,21,-0.012347311,-0.780818284,0.039328914,0.534716249,-1.008567095,-0.975826979,-0.391551882,0.046230666,1.840520144,0.157256126,-0.968433082,1.642856121,-0.034758136,-0.036494091,0.478190303,0.130109116,-0.278499871,-0.01827441,1.689974308,-9.538852692,9.114530563,-9.896083832,2.660716534,-14.95713997,-9.632839203,8.687561989,-15,1.066247821,1.520272851,-1.428971648,-5.39214325,-12.61676598,12.76711655,3.785187721,40.8131485,-9.351369858,-4.508665562,-32.36463165,-1.382912159,-27.68948174,16.9285984,-52.61158371,-0.280388772,0.551196754,0.19782263,-0.006542907,-0.038528226,-0.020804429,-0.021208134
0,22,-0.016160643,-0.890036285,0.178028911,0.419975072,-0.960900009,-1.125538111,-0.490216136,0.115437396,1.690479279,0.165042505,-0.95420289,1.629605532,-0.031266831,-0.034763865,0.478583395,0.11763382,-0.274504542,-0.018500146,-2.511235714,-11.68344307,15,-12.4973917,6.775053978,-14.93858051,-9.983418465,5.143339634,-15.03288078,0.48992011,1.350354314,-1.248572946,-14.92668819,-5.041520596,8.06975174,5.343655109,37.16782379,-5.378341198,6.943449974,-37.01516342,-1.145708084,-46.05148697,17.41601563,-29.56644249,-0.25880599,0.536631346,0.196593508,-0.006424984,-0.066682287,-0.025240496,-0.047893401
0,23,-0.077632211,-1.007193804,0.325810552,0.282381147,-0.873689115,-1.275439501,-0.592964053,0.150789857,1.540439725,0.106775843,-0.920957565,1.619906068,-0.027678786,-0.031706531,0.478632957,0.1149159,-0.272525311,-0.016130431,-9.754063606,-11.55304432,13.83283615,-14.3979702,10.51696014,-15,-10.39206123,1.929652691,-14.99909687,-11.7385931,5.249226093,-0.664468408,-13.86341286,3.788963079,-2.718039274,9.188584328,30.90335274,1.654350877,17.45990372,-39.17361832,-5.55344677,-54.75890732,11.59457493,7.629679203,-0.252702713,0.543436527,0.192639679,-0.006410115,-0.11358393,-0.050551802,-0.103444941
0,24,-0.193074092,-1.117533088,0.474014133,0.157302544,-0.750889003,-1.425436735,-0.689701796,0.163048863,1.392510891,-0.027247159,-0.858819246,1.665315509,-0.023634523,-0.027853455,0.477989256,0.119818859,-0.275137842,-0.011956621,-12.89057541,-10.18376064,14.73002243,-10.24275684,13.87280655,-15,-8.820650101,0.480909169,-13.97788525,-14.74772167,7.193490505,9.20593071,-4.177678585,13.58720493,1.217525244,21.75211716,28.61401367,-9.978545189,19.65771103,-24.24372101,2.591873169,-23.9275074,7.754860401,14.04002762,-0.136228904,0.565927267,0.188350335,-0.006603224,-0.107664779,-0.078071959,-0.108520143
0,25,-0.310478717,-1.202109694,0.623676658,0.084475547,-0.605446279,-1.575379372,-0.767560124,0.166048676,1.244332314,-0.176931605,-0.767647445,1.693376422,-0.018905649,-0.02448331,0.476785481,0.120499462,-0.28170231,-0.009445405,-9.911643982,-6.502415657,15,-4.384119034,15,-14.95406246,-6.770159721,0.033162072,-14.71558571,-15.00000095,10.83375835,-3.428242683,4.014809132,28.44548225,7.147918701,19.61366272,8.476816177,-6.608743191,16.44769478,-14.06053925,1.340986848,-16.93053818,11.35564899,-9.572870255,-0.094153672,0.592090249,0.182094231,-0.006964352,-0.081819721,-0.093709148,-0.053540178
0,26,-0.392571747,-1.247092366,0.77212131,0.051716004,-0.456006527,-1.725300074,-0.82228452,0.166594461,1.094689727,-0.321387768,-0.646464109,1.589050055,-0.013484079,-0.021830857,0.475076497,0.116141856,-0.290606976,-0.008538717,-5.956756115,-2.234778643,14.08493328,-2.174072027,14.93427086,-15,-4.124058247,0.079685643,-14.99872494,-13.34938431,13.01980114,-14.99364471,2.962201834,31.97303963,3.879059792,1.814190626,-6.34708643,-3.077498198,25.848526,-4.787694931,-2.251531839,1.535442829,5.107382774,-9.62890625,-0.076657653,0.599417329,0.169862941,-0.007477052,-0.059208531,-0.114450425,-0.069180034
0,27,-0.416577548,-1.234606743,0.881612897,0.03937735,-0.312050283,-1.875077009,-0.855972886,0.187618539,1.086921453,-0.43898952,-0.514922619,1.439058065,-0.007442963,-0.020029634,0.472868413,0.109799691,-0.301544279,-0.007779083,1.082804799,4.68481493,7.119958401,-0.367532969,13.65827751,-14.83013821,-2.938809872,3.156751394,0.868486702,-10.17088795,13.12460327,-15,3.728384972,41.89674759,1.237630963,0.966399014,-20.7617836,-0.905300677,25.67106819,2.341449022,-16.66710091,8.484562874,-2.667177439,-4.667634964,-0.129869685,0.598196387,0.16075924,-0.008139481,-0.03087635,-0.127391666,-0.06524723
0,28,-0.398481965,-1.149695992,0.852484465,0.026753698,-0.192407429,-2.024860144,-0.889680505,0.219687924,1.091166377,-0.537979662,-0.390074193,1.289058089,-0.001061964,-0.018653044,0.470516413,0.109858111,-0.312376082,-0.005859275,2.176437616,11.80510044,-11.88365746,-2.078408718,10.1138916,-15,-3.653217793,3.185261011,0.008525427,-9.502764702,11.73429966,-14.99997997,-7.732642651,39.85499573,-6.915620804,-12.57801056,-39.31384659,-14.10125256,27.74441147,2.554999113,-33.07260132,5.646150589,-16.95074654,-0.646102965,-0.231534883,0.596934378,0.154016539,-0.00884508,-0.030552942,-0.13055934,-0.079354413
0,29,-0.363620162,-1.016301513,0.753657699,0.011382029,-0.105488621,-2.174851418,-0.926912367,0.251571178,1.088681817,-0.625268579,-0.278932899,1.139058232,0.005506385,-0.017653516,0.468065232,0.11619845,-0.321212888,-0.003685326,4.316307068,14.3309927,-6.694293499,-0.957826853,7.143250942,-15,-3.625349283,3.115659714,-0.482141435,-7.814130783,10.38335705,-14.99993992,1.925643325,39.09698868,13.18263531,2.440975904,-29.23643303,-10.21954441,23.87975311,-1.216672301,-30.58885765,4.096206188,-14.58156109,-1.004021883,-0.176361635,0.594020307,0.147172719,-0.009580427,-0.00637398,-0.137703151,-0.018791903
0,30,-0.331436962,-0.868946016,0.710108221,0.003810921,-0.042003315,-2.309911489,-0.960415661,0.281779408,1.082725406,-0.6961658,-0.190996647,1.012009859,0.01225266,-0.017248914,0.465363055,0.121816985,-0.327325046,-0.002321269,2.178898096,14.85521889,-1.470697403,-0.51158452,5.40919733,-11.19016838,-2.929545641,2.84143424,-0.692003131,-6.457280159,6.444015503,-8.464404106,-11.15442944,30.10126686,9.709347725,1.862282753,-15.69081783,6.458473682,21.17905617,2.126551867,-23.38143921,11.30346203,-16.47785568,1.447043419,-0.112692356,0.59465152,0.137668014,-0.010391084,-0.007801598,-0.146751955,-0.026712937
0,31,-0.319946051,-0.722919106,0.746141255,-0.002546741,-0.001072044,-2.351357222,-0.989209175,0.308613151,1.073613763,-0.761640966,-0.133728042,0.920056939,0.019076327,-0.016974727,0.462245673,0.127404958,-0.330143273,-0.001324135,0.227870315,14.29353714,8.328128815,-0.710834742,2.722438335,2.921991348,-2.711982727,2.479058266,-1.09986794,-6.393606186,5.123761177,-9.594118118,-10.42554855,22.57214165,10.98336506,0.379947096,-20.65905952,16.22955513,11.32572556,-0.980776012,-27.83225441,3.851672411,-4.072990894,-4.094630241,-0.095249057,0.5964939,0.126294374,-0.011326296,-0.007535582,-0.162903413,-0.011586602
0,32,-0.319766104,-0.58134073,0.83649224,-0.007633716,0.009955786,-2.238360405,-1.005203247,0.329043031,1.062037706,-0.812620223,-0.086769879,0.824680269,0.025783118,-0.01685407,0.458671093,0.129420713,-0.328041911,-0.001172491,-0.169702962,14.05864716,9.086884499,-0.294265717,-0.378754526,14.98575974,-0.363920659,1.613082528,-1.218721271,-3.691565275,4.365520954,-9.331598282,-6.210783482,14.83750439,1.306444049,-2.685830355,-21.77420616,19.42057419,22.41024399,-8.170770645,-18.76052475,16.07372475,5.458817959,-6.58951807,-0.094857737,0.599900842,0.1137615,-0.012398676,-0.020661769,-0.169333115,-0.000399405
0,33,-0.320468694,-0.43437016,0.885929406,-0.008348504,-0.009834548,-2.088422537,-0.999706328,0.341585726,1.04977417,-0.835892975,-0.045367688,0.739949346,0.032347921,-0.01713155,0.454600006,0.123625018,-0.320022881,-0.001696988,0.013811348,14.95477009,1.19238627,0.176736489,-3.61011076,14.99160671,1.588746548,0.823567152,-1.196133971,-0.879736185,3.823575497,-7.405900002,-2.867750645,10.53157425,-5.754695892,-3.110572815,-25.73421478,19.65709496,11.79136372,-9.738334656,-15.09251499,15.51416683,3.739720821,2.084572554,-0.077250287,0.59831953,0.102726124,-0.013620002,-0.034145482,-0.184507042,-0.0032893
0,34,-0.322170556,-0.284472555,0.861443043,-0.004983097,-0.056669217,-1.938435674,-0.97853756,0.346287727,1.038477182,-0.835210443,-0.011076312,0.685058117,0.038689721,-0.017686434,0.449612468,0.112156287,-0.306816667,-0.00320607,-0.341414094,14.98856163,-5.737983227,0.503775477,-5.723401546,14.99808502,2.628218174,0.113269769,-1.055307031,1.008919358,2.959076643,-3.189505339,-5.045295238,5.66078949,-5.395027161,-0.515652299,-13.79642296,18.8704586,-0.867963195,-13.4971447,-14.61887932,9.035181999,-1.056228876,4.963176727,-0.045493133,0.587669432,0.093539484,-0.015116259,-0.039589684,-0.211897194,-0.024954489
0,35,-0.345976025,-0.258146554,0.852699578,-0.032263495,-0.097673185,-1.788445115,-0.999659002,0.358679056,1.028489828,-0.875265658,0.025635295,0.670787096,0.043411016,-0.017413564,0.446950942,0.132090956,-0.306508452,0.002002259,-2.794609308,1.067394376,-0.512800455,-3.150595188,-3.905580282,14.99828339,-3.044479847,1.37495482,-0.965115488,-4.633695126,3.673995972,-0.176469177,0.131311357,6.058261871,-10.56983566,4.502249718,-0.448200792,18.12812042,-0.553578019,-20.74333763,-11.41581059,6.250248432,0.511714816,2.474992275,-0.044156294,0.547236025,0.090301,-0.015914721,-0.000330931,-0.10709136,-0.072663695
0,36,-0.369232476,-0.236735329,0.834402084,-0.04924988,-0.142170236,-1.638468981,-1.031826019,0.380269021,1.012601137,-0.918366253,0.070258498,0.590639055,0.048220817,-0.017207384,0.445533365,0.155070692,-0.310276568,0.006662437,-1.845674753,3.126118183,-3.057767868,-0.18600072,-5.054879665,14.9939909,-3.522889614,2.645959377,-2.171256065,-4.737160683,3.038953066,-5.137786388,25.07873917,37.0304985,-13.34921646,13.40523434,-19.64439774,1.288931131,11.50814819,7.380568504,-19.86094284,26.95429993,10.57580185,-34.57972717,-0.214446932,0.599182427,0.086323448,-0.016339991,-0.000642607,-0.060475081,-0.014455322
0,37,-0.384361356,-0.207584888,0.806248784,-0.047127705,-0.199669585,-1.488493204,-1.06036818,0.406267911,0.989378572,-0.955754817,0.099160813,0.546770275,0.053412721,-0.017118463,0.445543855,0.171307653,-0.314490229,0.008709395,-1.17506659,2.663484097,-2.516394138,0.620996535,-6.39713192,14.99556065,-2.150837421,2.542737722,-2.47347331,-2.735090733,2.680613279,-3.582361221,13.25586319,28.3270874,0.459486991,-4.858310699,-16.19394302,7.541296959,18.48015404,-5.273976803,-7.360955238,32.26411819,8.634902954,-18.42873573,-0.12798956,0.599905074,0.083914295,-0.016336845,-0.004019524,-0.034975424,-0.005066447
0,38,-0.394149125,-0.180189013,0.779264033,-0.038914185,-0.270427525,-1.338512659,-1.078015685,0.431592852,0.962572277,-0.975877583,0.122348882,0.52144134,0.058563773,-0.017196983,0.446424842,0.182020262,-0.317359209,0.010258254,-0.791670322,2.79061389,-2.845179558,1.000198007,-7.678911209,14.99881458,-1.338768601,2.519868851,-2.863530397,-1.397367954,2.118410349,-1.862773418,16.17511177,27.88861465,-3.453301191,-7.478250027,-16.57359123,1.005740762,14.31671238,-7.280760288,-9.084115982,30.29358101,1.922208667,-16.00369453,-0.116038688,0.598165572,0.082234681,-0.016072549,-0.003493297,-0.010800323,-0.005758801
0,39,-0.401667356,-0.149657458,0.746183872,-0.029935177,-0.352154851,-1.188517928,-1.089236498,0.456960082,0.932824969,-0.98855567,0.144536123,0.501588643,0.063659459,-0.017390279,0.447986007,0.190389365,-0.319689602,0.011886944,-0.704328656,3.28834486,-3.734595299,0.791997433,-8.596268654,14.99916172,-0.869718671,2.547961712,-3.074519634,-1.112102747,2.318681717,-2.093099117,16.34455681,26.27858353,-4.857145786,-9.899770737,-14.23227406,3.957496166,10.46298504,-9.676168442,-6.255977154,28.02143097,-2.521164656,-13.39913368,-0.100434333,0.596501946,0.081371345,-0.015604195,-0.003508099,-0.005093414,-0.025897648
0,40,-0.408609599,-0.114888266,0.705621898,-0.022382848,-0.444213361,-1.038529158,-1.098626137,0.481757611,0.90233916,-0.999960721,0.167919338,0.479639232,0.068684556,-0.017620383,0.449846953,0.198217511,-0.32197997,0.013600836,-0.676965237,3.631655455,-4.330715179,0.722222149,-9.741145134,14.99232006,-0.970996916,2.351908922,-2.958394766,-1.143297434,2.357988834,-2.285013914,15.90989399,24.42958069,-0.001070564,-9.566991806,-15.54164219,7.778766155,1.260266542,-9.806776047,-3.181318283,24.9815197,-6.376708508,-13.24509335,-0.087662458,0.5973441,0.081393801,-0.015045911,-0.002373209,-0.007007635,-0.015492558
