update,step,LF_HAA,LF_HFE,LF_KFE,RF_HAA,RF_HFE,RF_KFE,LH_HAA,LH_HFE,LH_KFE,RH_HAA,RH_HFE,RH_KFE,pos_0,pos_1,pos_2,rot_0,rot_1,rot_2,LF_HAA_angVel,LF_HFE_angVel,LF_KFE_angVel,RF_HAA_angVel,RF_HFE_angVel,RF_KFE_angVel,LH_HAA_angVel,LH_HFE_angVel,LH_KFE_angVel,RH_HAA_angVel,RH_HFE_angVel,RH_KFE_angVel,LF_HAA_force,LF_HFE_force,LF_KFE_force,RF_HAA_force,RF_HFE_force,RF_KFE_force,LH_HAA_force,LH_HFE_force,LH_KFE_force,RH_HAA_force,RH_HFE_force,RH_KFE_force,reward_Torque,reward_ForwardVel,reward_footClearance,reward_BodyHeight,reward_yVel,reward_zVel,reward_angVelocity
0,10,0.929865122,0.864965022,-0.681873858,0.139506206,0.347447664,-0.44273293,0.078179777,-0.26076591,0.985037565,-0.129095286,0.557670116,1.141027689,0.029660169,-0.003986079,0.499420911,-0.151887432,-0.091183044,-0.009022666,6.471405983,5.976688385,14.96144581,1.635405421,0.517118275,0.41176942,0.797046065,1.579502583,0.30299601,-3.490926981,9.130841255,-15,-20.46894646,-0.258443892,0.701754689,6.253205776,7.678189278,0.014279361,5.380144596,16.04359245,-28.12919044,3.303138494,-22.87591743,-7.934653282,-0.087694623,0.59992975,0.100424394,-0.000173731,-0.014503433,-0.018117268,-0.003734702
0,11,0.981180906,0.923961401,-0.532155752,0.143337861,0.356286854,-0.434868246,0.082192756,-0.244042203,0.98412776,-0.167544693,0.638551116,0.991027653,0.03478536,-0.004367438,0.499358028,-0.154326886,-0.095979236,-0.008523302,3.755049467,5.83843565,14.8865118,-0.088707238,1.124960423,0.331601232,0.024060234,1.768875718,-0.495883495,-4.16079092,6.968758583,-15,-14.75403595,-2.002011538,-0.692234874,1.383901715,6.38512516,4.546779633,2.338943243,14.58420181,-25.89052582,5.407505035,-22.34791374,-6.919190884,-0.070022456,0.599594414,0.102311514,-0.000192588,-0.004858244,-0.016922837,-0.005368154
0,12,1.010221839,0.980135441,-0.382380962,0.141444713,0.368275553,-0.43412745,0.081374682,-0.226007611,0.976595521,-0.207970142,0.698458016,0.841103017,0.039922226,-0.004596593,0.499404877,-0.152477592,-0.099068999,-0.007939689,2.01853466,5.407987118,14.97734833,-0.268455893,1.258580446,-0.174810126,-0.172654763,1.833488822,-1.018178582,-3.863221645,4.972675323,-14.9397049,-10.67391777,-5.328223228,-0.757320702,-0.216912314,2.382956982,8.286232948,3.65486908,12.88363647,-23.17248726,7.414851665,-20.94340706,-1.770289302,-0.057213351,0.599774063,0.103217341,-0.000178532,-0.004578118,-0.011690149,-0.008860637
0,13,1.024471641,1.030581355,-0.232434958,0.138270527,0.381371319,-0.438168108,0.079128407,-0.207744911,0.964491665,-0.243660524,0.738822043,0.692010522,0.044967514,-0.004788833,0.499593854,-0.149286479,-0.100622997,-0.007291392,0.827281356,4.675168991,14.99147129,-0.341840506,1.342131615,-0.616455972,-0.260532469,1.813069344,-1.401751518,-3.202078819,3.029713154,-14.43266582,-7.133358479,-9.230636597,-1.585368991,-5.512804031,1.357209206,8.396903038,1.300325632,10.76491451,-18.50027657,8.711575508,-20.81972313,-0.264151126,-0.048424024,0.599973142,0.103239603,-0.000121846,-0.004283132,-0.008441732,-0.011830339
0,14,1.026386619,1.073713064,-0.083520949,0.133905381,0.395318359,-0.446183145,0.075469755,-0.189400703,0.948572874,-0.273110509,0.761671245,0.547064185,0.049901627,-0.004919731,0.499895841,-0.144882649,-0.100882024,-0.006625761,-0.456088513,4.014276505,14.32965088,-0.505096316,1.424883842,-0.966215134,-0.453030974,1.843788743,-1.772859812,-2.614080191,1.381750345,-13.4048872,-5.152923107,-10.61227322,-3.809890747,-9.757358551,-0.549545169,9.118170738,-0.383811027,12.5525713,-17.2696991,7.956524849,-18.06002045,1.506242156,-0.047201343,0.59967941,0.102591388,-3.12E-05,-0.002080953,-0.004153685,-0.012127067
0,15,1.015796185,1.110077739,0.058022339,0.127847448,0.410007834,-0.457205862,0.069869705,-0.170626283,0.929093659,-0.296423107,0.768913567,0.419217795,0.054757781,-0.004963506,0.500320911,-0.138816461,-0.100227281,-0.005933641,-1.692233324,3.440472364,12.80631161,-0.68519491,1.495555282,-1.221574903,-0.641242027,1.896071911,-2.112934589,-1.975480437,-0.069596946,-11.16883373,-3.554267883,-11.74459648,-5.655101299,-11.38529301,-1.452782035,9.594316483,-0.244766101,13.78407478,-16.72638702,7.062871456,-14.77644157,2.527258635,-0.046031281,0.599407732,0.101796798,-9.63E-05,-0.000107274,-7.20E-05,-0.014329785
0,16,0.995972574,1.142059088,0.172659084,0.120258324,0.425512195,-0.470805287,0.06255275,-0.151394412,0.906743944,-0.314392328,0.762048304,0.316608369,0.059583761,-0.004925978,0.500805557,-0.13127628,-0.098889127,-0.005213359,-2.22405529,3.076410294,9.229805946,-0.808692753,1.588350415,-1.477423549,-0.792120159,1.936554193,-2.343232155,-1.550801516,-1.406988382,-8.57123661,0.249950454,-11.5958128,-6.950524807,-9.67241478,-1.146277785,9.624038696,-1.641214848,14.90335846,-15.74809933,4.686046124,-11.88173676,2.603414774,-0.040521827,0.59939748,0.100941554,-0.000241659,-0.00187947,-0.000395401,-0.012379241
0,17,0.976018429,1.169300437,0.250369698,0.112082973,0.441779256,-0.486463755,0.054263365,-0.131884694,0.882891476,-0.328232914,0.74258846,0.24110797,0.064421296,-0.004862022,0.501239002,-0.123055018,-0.097106099,-0.004649844,-1.665812254,2.424495935,5.752771854,-0.804823101,1.650403142,-1.63179028,-0.837058485,1.953871608,-2.411574364,-1.158503413,-2.546872854,-5.981350899,2.771201611,-11.86549377,-6.469042301,-6.364912987,-1.651753306,9.553549767,-3.168825626,16.24358559,-13.52990818,3.168129444,-8.830492973,2.390269995,-0.035020426,0.599536121,0.099908993,-0.000371697,-0.001636833,-0.002561187,-0.004866203
0,18,0.963747442,1.187516689,0.300081939,0.10405992,0.458719164,-0.503387034,0.045779657,-0.112149782,0.858646333,-0.337779731,0.714809835,0.180531293,0.069315933,-0.004865261,0.501547098,-0.114741847,-0.095187783,-0.004294997,-0.711599469,1.249258399,3.826747894,-0.783787608,1.724826097,-1.729713321,-0.837830544,1.98441875,-2.421730757,-0.711097002,-3.052114964,-5.67204237,1.534988403,-14.0310812,-5.145863533,-3.50843215,-2.947739124,8.67024231,-3.41246748,16.39187622,-11.66196918,2.840531826,-5.833819866,0.552129745,-0.031225029,0.599893689,0.098309971,-0.000464138,-0.001227777,-0.007281705,-1.69E-05
0,19,0.9620139,1.191381335,0.338644892,0.096109718,0.476600647,-0.521347106,0.037315622,-0.092043668,0.834365845,-0.342875212,0.684999347,0.109206036,0.074319504,-0.005013036,0.501688659,-0.106213629,-0.093390986,-0.004010048,0.367699802,-0.419882685,3.543841124,-0.795292497,1.839095235,-1.839406013,-0.841528535,2.029717445,-2.418833971,-0.287170917,-2.975779772,-7.983282566,-0.101864934,-16.22796059,-4.039803028,-1.959644556,-2.67370224,8.3391819,-3.552134275,15.0052433,-10.60132885,2.800021648,-4.358622074,-1.234049439,-0.029549267,0.599951863,0.095528625,-0.000506596,-0.005774598,-0.013396878,-0.000774561
0,20,0.967341304,1.177634478,0.381617457,0.087341972,0.496043503,-0.540895045,0.028124707,-0.071207903,0.80973202,-0.345174909,0.658710063,-0.003753796,0.079476468,-0.005322888,0.501640081,-0.096591122,-0.091883458,-0.003668024,0.629071772,-2.222234249,4.594769478,-0.94765389,2.034112692,-2.045890093,-0.987257957,2.128460407,-2.490029335,-0.154048786,-2.414677382,-13.56828403,-2.940543175,-17.65960884,-3.155400276,-1.789537668,-1.268672824,8.3701334,-2.893808365,13.33568192,-10.26155186,2.46156621,-5.372052193,-3.272254467,-0.029699044,0.59908098,0.090996593,-0.000492028,-0.009736167,-0.019792169,-0.001088436
0,21,0.972724795,1.149204254,0.41996181,0.076889485,0.517746687,-0.563439131,0.017454477,-0.049829345,0.784567773,-0.34571299,0.634887457,-0.151964158,0.084743187,-0.005757971,0.501329899,-0.08511132,-0.090556771,-0.003156222,0.381753147,-3.364232302,2.714517593,-1.131290555,2.288769722,-2.433519125,-1.137047887,2.138411283,-2.523000717,0.057162367,-2.504630089,-15,-3.500370026,-17.14979172,-5.160754204,-2.858632326,1.042450309,7.766466141,-2.686745644,8.358254433,-9.289463043,3.29184413,-5.918393135,-0.943181634,-0.024508167,0.598865569,0.085024126,-0.000398978,-0.012142861,-0.029603802,-0.003598874
0,22,0.975755572,1.110460639,0.435032398,0.065216936,0.541572094,-0.589226544,0.00588423,-0.028839096,0.760048211,-0.343990803,0.608208597,-0.301604003,0.089996815,-0.00630504,0.500656247,-0.072308093,-0.089305587,-0.00244929,0.173201129,-4.31837368,0.152930886,-1.195892334,2.46362257,-2.693444729,-1.164018154,2.053520203,-2.361089945,0.297368467,-2.847706079,-14.71189213,-3.347604513,-16.4216423,-5.163506031,-0.092788465,-1.312651634,7.431118488,-2.46663928,4.984940529,-7.267505169,2.373532295,-4.808534145,0.372716695,-0.019085476,0.599652052,0.078453876,-0.000196873,-0.015401276,-0.041295826,-0.008002765
0,23,0.974472284,1.065590858,0.41368556,0.053338341,0.566646993,-0.616485953,-0.005462571,-0.008956491,0.738065898,-0.339543492,0.579267085,-0.450955719,0.095168255,-0.006961886,0.499578178,-0.059248339,-0.08840204,-0.001549414,-0.422273219,-4.667451859,-4.185396671,-1.168971658,2.537540913,-2.728229046,-1.092812657,1.915781975,-2.011514664,0.600348651,-2.987524748,-14.76946926,-3.850925684,-14.1051836,-5.449801922,4.639859676,-5.111858845,7.96715498,-4.260463715,2.112197638,-5.707680702,1.770061493,-2.441687107,0.433136821,-0.016763771,0.599990487,0.071378067,-0.000126542,-0.01825559,-0.052941699,-0.013191908
0,24,0.96648699,1.021137476,0.343887508,0.043349173,0.591235161,-0.642871916,-0.015191737,0.009640016,0.718940556,-0.332810342,0.550141215,-0.576249242,0.100283056,-0.007647027,0.49823454,-0.04798387,-0.087582566,-0.000865762,-0.748796284,-4.016839981,-9.328792572,-0.362746418,2.05012846,-2.494088411,-0.79634285,1.949889064,-2.445915222,-0.663351059,-2.258424759,4.534493923,-4.195831299,-8.752025604,-3.944207907,10.25356388,-9.903914452,8.199586868,-5.494235992,1.125554681,-6.335780621,2.886056423,-1.103431702,-2.436346531,-0.018691773,0.597477496,0.064344339,-0.000529638,-0.004712417,-0.039568186,-0.054359667
0,25,0.944391608,0.975560606,0.255382955,0.040840466,0.610588968,-0.665307403,-0.020382637,0.028531153,0.695751429,-0.329943955,0.518572032,-0.454239637,0.105522223,-0.008018005,0.4973647,-0.043854177,-0.084159806,-0.002048252,-3.500880957,-5.253554821,-7.667960644,-0.168555856,1.84938848,-1.976471186,-0.249440417,1.788710237,-2.116573572,1.303223491,-3.174708843,14.98435116,-21.77174759,-20.26338196,0.149497598,8.264131546,-7.05284214,7.243155003,2.187195778,-2.210654259,-1.042450547,15.94312096,5.509418488,13.16373062,-0.060948636,0.599991322,0.059752014,-0.000790592,-0.014518891,-0.041317921,-0.01287435
0,26,0.887086034,0.932648003,0.126446769,0.036518432,0.629629135,-0.685650706,-0.025046451,0.047802087,0.671231747,-0.315521985,0.485378355,-0.304337561,0.110703029,-0.008427555,0.496562779,-0.0385511,-0.081185289,-0.00205609,-7.557713985,-3.954239607,-15,-0.656182826,1.935833097,-2.049385786,-0.647168398,2.050606966,-2.74050808,1.605032086,-3.446744442,14.98372459,-19.60841751,-5.706206799,-6.872877598,8.669886589,-12.39823723,7.916383266,0.260246605,4.579213619,-16.91876221,6.344645023,-4.454122066,7.584103584,-0.047229335,0.599481881,0.052992281,-0.00103117,-0.008099549,-0.033336587,-0.001741323
0,27,0.809880972,0.892131388,-0.023553198,0.032695211,0.646714211,-0.703059494,-0.028819861,0.068504408,0.642600358,-0.293513209,0.44523719,-0.154453725,0.11590106,-0.008850328,0.496120393,-0.033818386,-0.0777971,-0.001942767,-7.740562916,-4.171034813,-15,-0.085833497,1.478499055,-1.421831012,-0.075184509,2.075247288,-2.952229023,2.816238642,-4.547934532,14.96925926,-6.386475563,2.64596653,-7.685563087,18.43529892,-20.04113388,12.99437809,5.180391312,8.38094902,-21.24170685,2.120339394,-10.71324539,11.25182724,-0.072455086,0.599492371,0.045328062,-0.001163886,-0.015380234,-0.019316351,-0.001053901
0,28,0.726670265,0.849695504,-0.173553199,0.033072032,0.660047174,-0.715243757,-0.028579269,0.089267947,0.612821877,-0.263492584,0.392505109,-0.004590031,0.120999336,-0.009375491,0.496017694,-0.033022385,-0.074008919,-0.002139082,-8.755103111,-4.345491409,-15,0.180298805,1.187168837,-1.004963994,0.1557713,2.059262276,-2.963414192,3.20789957,-5.951137543,14.96839905,-11.1240139,2.940581799,-7.388891697,14.2409935,-18.1239109,11.80720806,7.292648315,6.684962273,-13.53255272,-0.915972948,-14.80612946,13.17012501,-0.061287712,0.59999907,0.037814166,-0.001194689,-0.015014468,-0.011759851,-0.006692374
0,29,0.632530391,0.804921687,-0.323553205,0.035030935,0.671033502,-0.72362715,-0.026851714,0.109868892,0.583429873,-0.231211752,0.326864749,0.145225972,0.125952601,-0.009806545,0.496071488,-0.033980031,-0.070448123,-0.002433366,-9.935346603,-4.631440639,-15,0.232238621,1.009815097,-0.662496924,0.225377291,2.040110111,-2.871085167,3.276934385,-7.120772839,14.95568562,-11.38968372,3.688735962,-1.909649849,10.80874062,-17.6661129,11.6735878,6.476632118,8.053023338,-10.23320007,-2.133263588,-13.05772972,8.05080986,-0.046542339,0.599678993,0.03068907,-0.001178552,-0.010041303,-0.008114218,-0.003055617
0,30,0.528533161,0.755495727,-0.463438421,0.037121985,0.680451632,-0.72878617,-0.024886411,0.130471691,0.554821193,-0.199256137,0.249446109,0.294962019,0.130803019,-0.010038979,0.496210098,-0.035517842,-0.067435369,-0.002649159,-10.68471527,-5.418253899,-11.83189392,0.209496111,0.86860764,-0.347343862,0.194827452,2.067296267,-2.804706573,3.138873577,-8.297841072,14.94304848,-7.843496799,5.955141068,4.530089855,8.918069839,-17.82927895,13.03939629,4.57454443,10.27811146,-11.12062073,-3.977024794,-13.12390995,1.921800137,-0.045077126,0.599165738,0.024611305,-0.00113697,-0.003749111,-0.004589484,-0.003109014
0,31,0.420031697,0.694166899,-0.539845228,0.038566094,0.688630998,-0.730887115,-0.02350783,0.151473597,0.526729703,-0.168738022,0.160790682,0.442308605,0.135579914,-0.010063343,0.496441692,-0.036861014,-0.065172091,-0.002779971,-10.85510063,-6.850767612,-3.035535336,0.105649881,0.76596725,-0.056919731,0.119798154,2.119904518,-2.776280642,2.993022442,-9.26937294,13.80784035,-4.585232258,8.564182281,8.122278214,4.364898682,-16.67118835,14.65067673,3.356818438,7.868369579,-13.05370331,-4.048502445,-12.90747738,-3.994265556,-0.04457961,0.598702431,0.019582165,-0.001067493,-0.002507781,-0.001256225,-0.002246417
0,32,0.310957372,0.621874928,-0.54344815,0.038645115,0.696131408,-0.730320752,-0.022374904,0.172717452,0.499130487,-0.139472559,0.065652482,0.564850271,0.140350014,-0.009825266,0.496700764,-0.037711885,-0.063628539,-0.002274939,-10.84044743,-7.527739525,2.190446377,-0.052056544,0.732333779,0.179800391,0.154759571,2.116965294,-2.716058254,2.881098986,-9.564808846,9.681567192,-1.351539612,10.68892097,3.691276073,-1.711267233,-15.52252007,17.09075546,3.0532372,3.14444828,-14.18370438,-4.826004982,-10.10519028,-6.494957924,-0.042146128,0.599180579,0.014339881,-0.000989773,-0.011913029,-0.001842618,-0.032892138
0,33,0.217705995,0.555178821,-0.51001215,0.038556065,0.703098118,-0.726380348,-0.019526444,0.194376573,0.472344846,-0.110497512,-0.025230987,0.618452609,0.145329222,-0.009459309,0.496932805,-0.039218202,-0.062839419,-0.000804383,0.341776431,0.46093604,1.355172038,0.367776662,0.556446195,0.94088918,0.006898971,2.796284914,-2.839232922,2.60783124,-8.541780472,0.88187027,-0.515685558,9.681503296,1.540964603,-3.91798234,-12.39748287,18.4311161,6.715274334,-3.580732346,-15.47461605,-5.311944485,-2.236983776,-8.560316086,-0.040360253,0.59137404,0.008141115,-0.000920157,-0.015957857,-0.007713608,-0.057130944
0,34,0.21904549,0.559092939,-0.496872067,0.040638391,0.708224475,-0.715041101,-0.028384399,0.201020852,0.535617948,-0.085864119,-0.101027958,0.611622632,0.150650918,-0.00973412,0.497441977,-0.040204354,-0.065392107,-0.001889605,-0.057852231,0.360830516,1.512808442,-0.022486981,0.510333419,1.30981946,-1.818963408,-1.288208365,14.56027889,1.477012753,-6.49493885,7.463670254,-5.352925777,-5.481709003,-2.704602242,7.42719698,-18.3231144,14.90527439,-19.3635807,-24.80208015,10.64950275,-0.320143223,13.91990948,-5.558398247,-0.080294013,0.599633694,0.007304114,-0.000767405,-0.000719219,-0.000227404,-0.007601314
0,35,0.216386482,0.561771393,-0.480241656,0.054740824,0.716770351,-0.763115585,-0.055675413,0.177723631,0.684957504,-0.079145573,-0.145684212,0.663995028,0.155773804,-0.00973474,0.497679144,-0.037800461,-0.068979666,-0.00215916,-0.441695362,0.179844886,1.80642128,2.844315767,1.078897834,-10.24349403,-3.592062473,-3.321982622,14.97008896,-0.079717577,-2.368989468,3.085816622,-17.69302368,-11.20140457,8.349971771,29.12189102,-17.98814583,-10.55389118,-16.75197983,-26.8946743,3.683643341,2.481487274,21.71926498,-17.41447258,-0.143597946,0.599546909,0.012859996,-0.000696259,-0.000390453,-0.006031987,-0.018293645
0,36,0.211774185,0.563749313,-0.462699383,0.096799254,0.725848675,-0.862178147,-0.094514869,0.135513768,0.834789515,-0.082767285,-0.14448525,0.673610449,0.161027119,-0.009794705,0.497791171,-0.033528477,-0.072451249,-0.002030286,-0.35283953,0.24558349,1.610568643,5.621925354,0.523080885,-8.751789093,-4.110224724,-5.136734009,14.93230534,-0.329610884,1.588870645,-0.397303611,-25.84102249,-10.5099802,2.677124262,26.50902939,-8.661956787,3.06949544,-8.495134354,-22.47907257,3.677805901,3.987776041,26.54669571,-21.04085732,-0.133076578,0.597459376,0.018542776,-0.000662652,-0.002711426,-0.006368743,-0.003921535
0,37,0.209393457,0.567186713,-0.449784726,0.164227664,0.726987422,-0.940153956,-0.137099609,0.074017271,0.984467208,-0.085041545,-0.127844423,0.665901423,0.166320592,-0.009900472,0.4980115,-0.031254567,-0.074464485,-0.001846369,-0.122141175,0.446532279,0.97859484,7.759712696,-0.395308703,-6.213602066,-4.39015913,-7.113100529,14.93693733,-0.125507057,1.734069943,-1.120949984,-26.38249588,-12.13698864,0.284783483,19.29597282,-5.979421139,3.430953741,-2.972163677,-20.1437664,2.4455688,1.671378136,15.40969753,-20.16969681,-0.093237519,0.598304927,0.02334689,-0.000596547,-0.002945413,-0.004304584,-0.000157739
0,38,0.208736017,0.573244512,-0.444590002,0.244178861,0.716768146,-1.003959179,-0.182756469,-0.007477882,1.134140849,-0.085651316,-0.110450566,0.652141809,0.171502352,-0.009976283,0.49818024,-0.030468864,-0.074423231,-0.001728276,-0.008790136,0.766194403,0.077546947,8.122685432,-1.719689488,-6.01070118,-4.732645988,-9.116436005,14.9331789,0.004779547,1.743600249,-1.603786469,-16.69338036,-12.24121666,0.132756084,3.780400038,-9.355814934,-0.642870963,-1.368517637,-18.53453827,4.896239281,6.525622845,13.3138361,-17.28137207,-0.056745317,0.599756896,0.027724389,-0.000545925,-0.000864368,-0.009149734,-0.005685846
0,39,0.208966553,0.581965744,-0.446744829,0.321534008,0.689574957,-1.055647612,-0.232476056,-0.106971771,1.283760786,-0.085380755,-0.093040302,0.634411871,0.176532269,-0.009959188,0.498192012,-0.03052293,-0.072714783,-0.001593735,0.055001054,0.976146817,-0.485212386,7.259782314,-3.730456114,-3.980502367,-5.206326962,-10.69574356,14.92005634,0.051192559,1.739941597,-1.915446639,-11.82542515,-10.8541193,4.519357204,-4.997335434,-12.39189529,-0.270904094,0.538885176,-14.04332924,4.760056496,7.242283821,12.53671455,-17.14372826,-0.047214959,0.599932671,0.032054927,-0.000542399,-0.002762976,-0.012566984,-0.004477966
0,40,0.210460454,0.592073679,-0.452500045,0.387125075,0.639966428,-1.072429776,-0.285673767,-0.22096318,1.433144093,-0.084081337,-0.075346634,0.613885641,0.181418136,-0.009884655,0.498143822,-0.031753261,-0.070285469,-0.001620298,0.237182096,1.045003414,-0.648382902,5.821732044,-6.117682457,0.602531075,-5.435569763,-11.99687195,14.7887373,0.203321815,1.799761415,-2.165889263,-7.590520859,-11.76241684,9.854185104,-10.09198761,-12.93130398,1.008580208,4.834667206,-11.79074192,-0.238632664,8.335463524,10.83972549,-18.1392231,-0.049664922,0.599180579,0.035840739,-0.000556852,-0.00260835,-0.011515448,-0.000807229
